"inicio_del_intervalo","fin_del_intervalo","intervalo_completo","tipo_de_medios","abandono_no_rapido","abandono_rapido","cumplen_el_sla","contestadas","porcentaje_de_contestadas","abandonadas","porcentaje_de_abandono","velocidad_media_de_respuesta","porcentaje_nivel_de_servicio","porcentaje_del_objetivo_del_nivel_de_servicio","espera_media","manejo_medio","conversacion_media","tiempo_medio_de_trabajo_despues_de_llamada","created_at"
"15/03/25 07:30","15/03/25 08:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.326",1.0,0.0,"00:00:00.326","00:02:20.057","00:02:20.057","",2025-10-17 11:59:53.000
"15/03/25 08:00","15/03/25 08:30",VERDADERO,voz,0.0,0.0,25.0,25.0,1.0,0.0,0.0,"00:00:00.372",1.0,0.0,"00:00:00.372","00:04:01.517","00:03:53.208","00:00:03.102",2025-10-17 11:59:53.000
"15/03/25 08:30","15/03/25 09:00",VERDADERO,voz,0.0,0.0,24.0,25.0,1.0,0.0,0.0,"00:00:01.743",0.96,0.0,"00:00:01.743","00:03:56.054","00:03:38.586","",2025-10-17 11:59:53.000
"15/03/25 09:00","15/03/25 09:30",VERDADERO,voz,0.0,0.0,29.0,29.0,1.0,0.0,0.0,"00:00:00.705",1.0,0.0,"00:00:00.705","00:04:02.616","00:03:34.770","",2025-10-17 11:59:53.000
"15/03/25 09:30","15/03/25 10:00",VERDADERO,voz,0.0,0.0,31.0,32.0,1.0,0.0,0.0,"00:00:01.891",0.96875,0.0,"00:00:01.891","00:03:59.483","00:03:47.022","",2025-10-17 11:59:53.000
"15/03/25 10:00","15/03/25 10:30",VERDADERO,voz,3.0,0.0,34.0,54.0,0.94736842105263,3.0,0.052631578947368,"00:00:24.324",0.59649122807018,0.0,"00:00:25.059","00:04:48.108","00:04:06.685","",2025-10-17 11:59:53.000
"15/03/25 10:30","15/03/25 11:00",VERDADERO,voz,0.0,1.0,37.0,44.0,0.97777777777778,1.0,0.022222222222222,"00:00:07.640",0.82222222222222,0.0,"00:00:07.508","00:03:59.895","00:03:46.703","",2025-10-17 11:59:53.000
"15/03/25 11:00","15/03/25 11:30",VERDADERO,voz,0.0,0.0,34.0,35.0,1.0,0.0,0.0,"00:00:02.453",0.97142857142857,0.0,"00:00:02.453","00:05:59.729","00:05:11.115","",2025-10-17 11:59:53.000
"15/03/25 11:30","15/03/25 12:00",VERDADERO,voz,2.0,2.0,27.0,40.0,0.90909090909091,4.0,0.090909090909091,"00:00:24.735",0.61363636363636,0.0,"00:00:27.095","00:04:56.614","00:04:16.337","",2025-10-17 11:59:53.000
"15/03/25 12:00","15/03/25 12:30",VERDADERO,voz,0.0,0.0,38.0,40.0,1.0,0.0,0.0,"00:00:03.136",0.95,0.0,"00:00:03.136","00:04:06.276","00:03:54.650","",2025-10-17 11:59:53.000
"15/03/25 12:30","15/03/25 13:00",VERDADERO,voz,0.0,1.0,34.0,37.0,0.97368421052632,1.0,0.026315789473684,"00:00:02.927",0.89473684210526,0.0,"00:00:02.853","00:03:34.807","00:03:29.669","",2025-10-17 11:59:53.000
"15/03/25 13:00","15/03/25 13:30",VERDADERO,voz,1.0,0.0,37.0,43.0,0.97727272727273,1.0,0.022727272727273,"00:00:07.636",0.84090909090909,0.0,"00:00:08.223","00:05:06.490","00:04:17.808","",2025-10-17 11:59:53.000
"15/03/25 13:30","15/03/25 14:00",VERDADERO,voz,0.0,1.0,33.0,33.0,0.97058823529412,1.0,0.029411764705882,"00:00:00.378",0.97058823529412,0.0,"00:00:00.374","00:04:34.347","00:04:15.848","",2025-10-17 11:59:53.000
"15/03/25 14:00","15/03/25 14:30",VERDADERO,voz,0.0,0.0,23.0,26.0,1.0,0.0,0.0,"00:00:11.343",0.88461538461538,0.0,"00:00:11.343","00:04:15.453","00:04:07.376","",2025-10-17 11:59:53.000
"15/03/25 14:30","15/03/25 15:00",VERDADERO,voz,0.0,0.0,29.0,29.0,1.0,0.0,0.0,"00:00:00.908",1.0,0.0,"00:00:00.908","00:03:46.574","00:03:32.627","",2025-10-17 11:59:53.000
"15/03/25 15:00","15/03/25 15:30",VERDADERO,voz,0.0,0.0,22.0,22.0,1.0,0.0,0.0,"00:00:00.414",1.0,0.0,"00:00:00.414","00:04:12.770","00:03:55.476","",2025-10-17 11:59:53.000
"15/03/25 15:30","15/03/25 16:00",VERDADERO,voz,0.0,0.0,24.0,24.0,1.0,0.0,0.0,"00:00:00.381",1.0,0.0,"00:00:00.381","00:03:59.364","00:03:40.095","",2025-10-17 11:59:53.000
"15/03/25 16:00","15/03/25 16:30",VERDADERO,voz,2.0,0.0,19.0,27.0,0.93103448275862,2.0,0.068965517241379,"00:00:25.528",0.6551724137931,0.0,"00:00:25.749","00:05:05.957","00:04:39.738","",2025-10-17 11:59:53.000
"15/03/25 16:30","15/03/25 17:00",VERDADERO,voz,0.0,0.0,18.0,18.0,1.0,0.0,0.0,"00:00:01.255",1.0,0.0,"00:00:01.255","00:04:48.518","00:04:27.749","",2025-10-17 11:59:53.000
"15/03/25 17:00","15/03/25 17:30",VERDADERO,voz,0.0,0.0,18.0,18.0,1.0,0.0,0.0,"00:00:00.586",1.0,0.0,"00:00:00.586","00:03:38.035","00:03:37.399","",2025-10-17 11:59:53.000
"15/03/25 17:30","15/03/25 18:00",VERDADERO,voz,6.0,0.0,9.0,19.0,0.76,6.0,0.24,"00:01:15.605",0.36,0.0,"00:01:18.575","00:05:46.993","00:05:30.001","",2025-10-17 11:59:53.000
"15/03/25 18:00","15/03/25 18:30",VERDADERO,voz,9.0,0.0,6.0,17.0,0.65384615384615,9.0,0.34615384615385,"00:01:58.230",0.23076923076923,0.0,"00:01:39.959","00:04:50.801","00:04:18.505","",2025-10-17 11:59:53.000
"15/03/25 18:30","15/03/25 19:00",VERDADERO,voz,0.0,0.0,16.0,22.0,1.0,0.0,0.0,"00:00:24.529",0.72727272727273,0.0,"00:00:24.529","00:04:29.924","00:04:06.666","",2025-10-17 11:59:53.000
"15/03/25 19:00","15/03/25 19:30",VERDADERO,voz,0.0,0.0,10.0,10.0,1.0,0.0,0.0,"00:00:00.363",1.0,0.0,"00:00:00.363","00:04:48.744","00:04:12.853","",2025-10-17 11:59:53.000
"15/03/25 19:30","15/03/25 20:00",VERDADERO,voz,0.0,0.0,15.0,15.0,1.0,0.0,0.0,"00:00:00.366",1.0,0.0,"00:00:00.366","00:04:17.261","00:04:16.165","",2025-10-17 11:59:53.000
"15/03/25 20:00","15/03/25 20:30",VERDADERO,voz,3.0,0.0,8.0,11.0,0.78571428571429,3.0,0.21428571428571,"00:00:23.991",0.57142857142857,0.0,"00:00:43.393","00:04:45.862","00:04:45.862","",2025-10-17 11:59:53.000
"15/03/25 20:30","15/03/25 21:00",VERDADERO,voz,1.0,0.0,3.0,10.0,0.90909090909091,1.0,0.090909090909091,"00:01:51.215",0.27272727272727,0.0,"00:01:44.702","00:05:56.755","00:04:43.329","",2025-10-17 11:59:53.000
"15/03/25 21:00","15/03/25 21:30",VERDADERO,voz,1.0,0.0,7.0,8.0,0.88888888888889,1.0,0.11111111111111,"00:00:14.261",0.77777777777778,0.0,"00:00:38.575","00:04:41.201","00:04:23.145","",2025-10-17 11:59:53.000
"15/03/25 21:30","15/03/25 22:00",VERDADERO,voz,1.0,0.0,4.0,9.0,0.81818181818182,1.0,0.090909090909091,"00:01:47.073",0.4,0.0,"00:02:02.763","00:04:43.752","00:04:26.747","",2025-10-17 11:59:53.000
"15/03/25 22:00","15/03/25 22:30",VERDADERO,voz,3.0,0.0,2.0,4.0,0.57142857142857,3.0,0.42857142857143,"00:00:36.062",0.28571428571429,0.0,"00:00:49.676","00:06:15.078","00:05:55.586","",2025-10-17 11:59:53.000
"15/03/25 22:30","15/03/25 23:00",VERDADERO,voz,0.0,0.0,2.0,3.0,1.5,0.0,0.0,"00:01:17.340",0.66666666666667,0.0,"00:01:17.340","00:06:06.488","00:05:51.634","",2025-10-17 11:59:53.000
"15/03/25 23:00","15/03/25 23:30",VERDADERO,voz,5.0,0.0,3.0,3.0,0.375,5.0,0.625,"00:00:00.378",0.375,0.0,"00:02:34.316","00:06:57.974","00:05:30.020","",2025-10-17 11:59:53.000
"15/03/25 23:30","16/03/25 00:00",VERDADERO,voz,1.0,0.0,2.0,3.0,0.75,1.0,0.25,"00:00:36.473",0.5,0.0,"00:01:39.537","00:07:39.164","00:07:39.164","",2025-10-17 11:59:53.000
"16/03/25 00:00","16/03/25 00:30",VERDADERO,voz,1.0,0.0,1.0,3.0,0.75,1.0,0.25,"00:01:05.729",0.25,0.0,"00:01:42.252","00:05:57.691","00:05:57.691","",2025-10-17 11:59:53.000
"16/03/25 00:30","16/03/25 01:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.383",1.0,0.0,"00:00:00.383","00:03:19.669","00:03:19.669","",2025-10-17 11:59:53.000
"16/03/25 01:00","16/03/25 01:30",VERDADERO,voz,2.0,0.0,1.0,2.0,0.5,2.0,0.5,"00:01:33.200",0.25,0.0,"00:01:23.699","00:03:03.199","00:03:03.199","",2025-10-17 11:59:53.000
"16/03/25 01:30","16/03/25 02:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 02:00","16/03/25 02:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.438",1.0,0.0,"00:00:00.438","00:03:03.845","00:03:03.845","",2025-10-17 11:59:53.000
"16/03/25 02:30","16/03/25 03:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.577",1.0,0.0,"00:00:00.577","00:03:56.220","00:03:56.220","",2025-10-17 11:59:53.000
"16/03/25 03:00","16/03/25 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 03:30","16/03/25 04:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 04:00","16/03/25 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 04:30","16/03/25 05:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.388",1.0,0.0,"00:00:00.388","00:06:10.470","00:06:10.470","",2025-10-17 11:59:53.000
"16/03/25 05:00","16/03/25 05:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 05:30","16/03/25 06:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"16/03/25 06:00","16/03/25 06:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.723",1.0,0.0,"00:00:00.723","00:02:39.459","00:02:39.459","",2025-10-17 11:59:53.000
"16/03/25 06:30","16/03/25 07:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.326",1.0,0.0,"00:00:00.326","00:04:30.492","00:04:30.492","",2025-10-17 11:59:53.000
"16/03/25 07:00","16/03/25 07:30",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.544",1.0,0.0,"00:00:00.544","00:03:07.908","00:03:07.908","",2025-10-17 11:59:53.000
"16/03/25 07:30","16/03/25 08:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.437",1.0,0.0,"00:00:00.437","00:03:30.292","00:03:20.488","",2025-10-17 11:59:53.000
"16/03/25 08:00","16/03/25 08:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.452",1.0,0.0,"00:00:00.452","00:02:31.255","00:02:31.255","",2025-10-17 11:59:53.000
"16/03/25 08:30","16/03/25 09:00",VERDADERO,voz,0.0,0.0,6.0,6.0,1.0,0.0,0.0,"00:00:00.506",1.0,0.0,"00:00:00.506","00:03:48.824","00:03:42.464","",2025-10-17 11:59:53.000
"16/03/25 09:00","16/03/25 09:30",VERDADERO,voz,0.0,0.0,10.0,10.0,1.0,0.0,0.0,"00:00:00.434",1.0,0.0,"00:00:00.434","00:02:48.074","00:02:48.074","",2025-10-17 11:59:53.000
"16/03/25 09:30","16/03/25 10:00",VERDADERO,voz,0.0,0.0,8.0,8.0,1.0,0.0,0.0,"00:00:00.408",1.0,0.0,"00:00:00.408","00:04:58.034","00:04:43.095","",2025-10-17 11:59:53.000
"16/03/25 10:00","16/03/25 10:30",VERDADERO,voz,0.0,0.0,13.0,13.0,1.0,0.0,0.0,"00:00:00.396",1.0,0.0,"00:00:00.396","00:03:01.386","00:02:54.291","00:00:03.247",2025-10-17 11:59:53.000
"16/03/25 10:30","16/03/25 11:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.399",1.0,0.0,"00:00:00.399","00:03:16.533","00:03:00.675","",2025-10-17 11:59:53.000
"16/03/25 11:00","16/03/25 11:30",VERDADERO,voz,0.0,0.0,14.0,14.0,1.0,0.0,0.0,"00:00:00.392",1.0,0.0,"00:00:00.392","00:03:10.438","00:02:52.379","",2025-10-17 11:59:53.000
"16/03/25 11:30","16/03/25 12:00",VERDADERO,voz,0.0,0.0,25.0,26.0,1.0,0.0,0.0,"00:00:03.147",0.96153846153846,0.0,"00:00:03.147","00:03:48.715","00:03:19.407","",2025-10-17 11:59:53.000
"16/03/25 12:00","16/03/25 12:30",VERDADERO,voz,0.0,0.0,15.0,16.0,1.0,0.0,0.0,"00:00:07.055",0.9375,0.0,"00:00:07.055","00:04:39.593","00:03:54.628","",2025-10-17 11:59:53.000
"16/03/25 12:30","16/03/25 13:00",VERDADERO,voz,0.0,0.0,10.0,10.0,1.0,0.0,0.0,"00:00:00.454",1.0,0.0,"00:00:00.454","00:04:24.762","00:03:51.769","",2025-10-17 11:59:53.000
"16/03/25 13:00","16/03/25 13:30",VERDADERO,voz,0.0,0.0,11.0,11.0,1.0,0.0,0.0,"00:00:00.480",1.0,0.0,"00:00:00.480","00:03:41.994","00:03:37.729","",2025-10-17 11:59:53.000
"16/03/25 13:30","16/03/25 14:00",VERDADERO,voz,0.0,0.0,21.0,21.0,1.0,0.0,0.0,"00:00:00.369",1.0,0.0,"00:00:00.369","00:03:13.765","00:02:50.669","",2025-10-17 11:59:53.000
"16/03/25 14:00","16/03/25 14:30",VERDADERO,voz,0.0,0.0,10.0,10.0,1.0,0.0,0.0,"00:00:00.389",1.0,0.0,"00:00:00.389","00:04:15.395","00:04:00.467","",2025-10-17 11:59:53.000
"16/03/25 14:30","16/03/25 15:00",VERDADERO,voz,0.0,0.0,14.0,14.0,1.0,0.0,0.0,"00:00:00.427",1.0,0.0,"00:00:00.427","00:04:18.047","00:03:54.669","",2025-10-17 11:59:53.000
"16/03/25 15:00","16/03/25 15:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.631",1.0,0.0,"00:00:00.631","00:04:58.896","00:04:28.588","",2025-10-17 11:59:53.000
"16/03/25 15:30","16/03/25 16:00",VERDADERO,voz,0.0,0.0,13.0,16.0,1.0,0.0,0.0,"00:00:11.601",0.8125,0.0,"00:00:11.601","00:04:06.223","00:03:27.223","",2025-10-17 11:59:53.000
"16/03/25 16:00","16/03/25 16:30",VERDADERO,voz,0.0,0.0,7.0,7.0,1.0,0.0,0.0,"00:00:00.407",1.0,0.0,"00:00:00.407","00:06:25.303","00:05:39.159","",2025-10-17 11:59:53.000
"16/03/25 16:30","16/03/25 17:00",VERDADERO,voz,0.0,0.0,6.0,6.0,1.0,0.0,0.0,"00:00:00.408",1.0,0.0,"00:00:00.408","00:03:44.096","00:03:17.593","",2025-10-17 11:59:53.000
"16/03/25 17:00","16/03/25 17:30",VERDADERO,voz,6.0,0.0,4.0,13.0,0.68421052631579,6.0,0.31578947368421,"00:01:26.844",0.21052631578947,0.0,"00:01:21.466","00:06:28.202","00:05:46.438","",2025-10-17 11:59:53.000
"16/03/25 17:30","16/03/25 18:00",VERDADERO,voz,0.0,0.0,8.0,8.0,1.0,0.0,0.0,"00:00:01.681",1.0,0.0,"00:00:01.681","00:04:40.895","00:03:44.175","",2025-10-17 11:59:53.000
"16/03/25 18:00","16/03/25 18:30",VERDADERO,voz,0.0,0.0,11.0,12.0,1.0,0.0,0.0,"00:00:04.810",0.91666666666667,0.0,"00:00:04.810","00:04:20.043","00:04:00.973","",2025-10-17 11:59:53.000
"16/03/25 18:30","16/03/25 19:00",VERDADERO,voz,0.0,0.0,9.0,9.0,0.9,0.0,0.0,"00:00:01.730",1.0,0.0,"00:00:01.730","00:07:23.954","00:06:11.683","",2025-10-17 11:59:53.000
"16/03/25 19:00","16/03/25 19:30",VERDADERO,voz,2.0,0.0,5.0,12.0,0.92307692307692,2.0,0.15384615384615,"00:01:19.640",0.35714285714286,0.0,"00:01:26.605","00:04:49.774","00:03:46.812","",2025-10-17 11:59:53.000
"16/03/25 19:30","16/03/25 20:00",VERDADERO,voz,2.0,0.0,5.0,6.0,0.75,2.0,0.25,"00:00:03.849",0.625,0.0,"00:00:17.582","00:05:00.870","00:04:07.354","",2025-10-17 11:59:53.000
"16/03/25 20:00","16/03/25 20:30",VERDADERO,voz,1.0,0.0,6.0,7.0,0.875,1.0,0.125,"00:00:05.094",0.75,0.0,"00:00:42.824","00:04:44.694","00:03:52.030","",2025-10-17 11:59:53.000
"16/03/25 20:30","16/03/25 21:00",VERDADERO,voz,0.0,0.0,6.0,7.0,1.0,0.0,0.0,"00:00:07.197",0.85714285714286,0.0,"00:00:07.197","00:05:23.863","00:05:05.812","",2025-10-17 11:59:53.000
"16/03/25 21:00","16/03/25 21:30",VERDADERO,voz,1.0,0.0,4.0,7.0,0.875,1.0,0.125,"00:00:44.621",0.5,0.0,"00:00:53.417","00:03:50.735","00:03:32.876","",2025-10-17 11:59:53.000
"16/03/25 21:30","16/03/25 22:00",VERDADERO,voz,0.0,0.0,5.0,5.0,1.0,0.0,0.0,"00:00:00.450",1.0,0.0,"00:00:00.450","00:05:09.407","00:04:42.525","",2025-10-17 11:59:53.000
"16/03/25 22:00","16/03/25 22:30",VERDADERO,voz,0.0,0.0,2.0,5.0,1.0,0.0,0.0,"00:02:47.511",0.4,0.0,"00:02:47.511","00:08:17.384","00:07:14.771","",2025-10-17 11:59:53.000
"16/03/25 22:30","16/03/25 23:00",VERDADERO,voz,3.0,1.0,2.0,5.0,0.55555555555556,4.0,0.44444444444444,"00:01:25.844",0.22222222222222,0.0,"00:01:27.072","00:06:20.176","00:05:47.638","",2025-10-17 11:59:53.000
"16/03/25 23:00","16/03/25 23:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.622",1.0,0.0,"00:00:00.622","00:08:54.428","00:08:00.701","",2025-10-17 11:59:53.000
"16/03/25 23:30","17/03/25 00:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 00:00","17/03/25 00:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 00:30","17/03/25 01:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.481",1.0,0.0,"00:00:00.481","00:05:03.671","00:04:21.716","",2025-10-17 11:59:53.000
"17/03/25 01:00","17/03/25 01:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 01:30","17/03/25 02:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 02:00","17/03/25 02:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 02:30","17/03/25 03:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 03:00","17/03/25 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 03:30","17/03/25 04:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 04:00","17/03/25 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 04:30","17/03/25 05:00",VERDADERO,voz,0.0,0.0,1.0,2.0,1.0,0.0,0.0,"00:00:39.139",0.5,0.0,"00:00:39.139","00:00:53.842","00:00:53.842","",2025-10-17 11:59:53.000
"17/03/25 05:00","17/03/25 05:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.348",1.0,0.0,"00:00:00.348","00:01:25.818","00:01:25.818","",2025-10-17 11:59:53.000
"17/03/25 05:30","17/03/25 06:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-17 11:59:53.000
"17/03/25 06:00","17/03/25 06:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.593",1.0,0.0,"00:00:00.593","","","",2025-10-17 11:59:53.000
"17/03/25 06:30","17/03/25 07:00",VERDADERO,voz,0.0,0.0,3.0,4.0,1.0,0.0,0.0,"00:00:14.018",0.75,0.0,"00:00:14.018","00:03:50.951","00:03:50.951","",2025-10-17 11:59:53.000
"17/03/25 07:00","17/03/25 07:30",VERDADERO,voz,0.0,0.0,11.0,11.0,1.0,0.0,0.0,"00:00:00.441",1.0,0.0,"00:00:00.441","00:03:21.804","00:03:18.988","",2025-10-17 11:59:53.000
"17/03/25 07:30","17/03/25 08:00",VERDADERO,voz,0.0,0.0,19.0,20.0,1.0,0.0,0.0,"00:00:02.421",0.95,0.0,"00:00:02.421","00:02:52.443","00:02:39.376","",2025-10-17 11:59:53.000
"17/03/25 08:00","17/03/25 08:30",VERDADERO,voz,0.0,0.0,44.0,44.0,1.0,0.0,0.0,"00:00:00.401",1.0,0.0,"00:00:00.401","00:03:40.561","00:03:14.542","",2025-10-17 11:59:53.000
"17/03/25 08:30","17/03/25 09:00",VERDADERO,voz,0.0,0.0,49.0,49.0,1.0,0.0,0.0,"00:00:00.423",1.0,0.0,"00:00:00.423","00:04:40.918","00:03:55.689","",2025-10-17 11:59:53.000
"17/03/25 09:00","17/03/25 09:30",VERDADERO,voz,0.0,0.0,63.0,63.0,1.0,0.0,0.0,"00:00:00.478",1.0,0.0,"00:00:00.478","00:03:48.126","00:03:29.369","",2025-10-17 11:59:53.000
"17/03/25 09:30","17/03/25 10:00",VERDADERO,voz,1.0,0.0,72.0,77.0,0.98717948717949,1.0,0.012820512820513,"00:00:03.323",0.92307692307692,0.0,"00:00:03.759","00:03:56.457","00:03:38.120","",2025-10-17 11:59:53.000
"17/03/25 10:00","17/03/25 10:30",VERDADERO,voz,0.0,0.0,83.0,90.0,0.98901098901099,0.0,0.0,"00:00:04.357",0.92222222222222,0.0,"00:00:04.357","00:04:15.788","00:03:38.002","",2025-10-17 11:59:53.000
"17/03/25 10:30","17/03/25 11:00",VERDADERO,voz,0.0,0.0,72.0,73.0,1.0138888888889,0.0,0.0,"00:00:01.104",0.98630136986301,0.0,"00:00:01.104","00:04:10.697","00:03:49.283","",2025-10-17 11:59:53.000
"17/03/25 11:00","17/03/25 11:30",VERDADERO,voz,0.0,0.0,72.0,72.0,1.0,0.0,0.0,"00:00:01.073",1.0,0.0,"00:00:01.073","00:03:58.639","00:03:25.486","",2025-10-17 11:59:53.000
"17/03/25 11:30","17/03/25 12:00",VERDADERO,voz,1.0,1.0,58.0,74.0,0.97368421052632,2.0,0.026315789473684,"00:00:10.522",0.76315789473684,0.0,"00:00:10.989","00:04:54.837","00:04:22.829","",2025-10-17 11:59:53.000
"17/03/25 12:00","17/03/25 12:30",VERDADERO,voz,0.0,1.0,79.0,89.0,0.98888888888889,1.0,0.011111111111111,"00:00:07.602",0.87777777777778,0.0,"00:00:07.600","00:04:13.206","00:03:44.808","",2025-10-17 11:59:53.000
"17/03/25 12:30","17/03/25 13:00",VERDADERO,voz,0.0,0.0,75.0,75.0,1.0,0.0,0.0,"00:00:00.934",1.0,0.0,"00:00:00.934","00:04:15.864","00:03:57.562","",2025-10-17 11:59:53.000
"17/03/25 13:00","17/03/25 13:30",VERDADERO,voz,0.0,0.0,49.0,49.0,1.0,0.0,0.0,"00:00:00.366",1.0,0.0,"00:00:00.366","00:04:49.786","00:04:18.675","",2025-10-17 11:59:53.000
"17/03/25 13:30","17/03/25 14:00",VERDADERO,voz,0.0,0.0,74.0,74.0,1.0,0.0,0.0,"00:00:00.425",1.0,0.0,"00:00:00.425","00:03:55.972","00:03:37.551","",2025-10-17 11:59:53.000
"17/03/25 14:00","17/03/25 14:30",VERDADERO,voz,0.0,0.0,65.0,65.0,1.0,0.0,0.0,"00:00:00.437",1.0,0.0,"00:00:00.437","00:04:33.580","00:04:01.137","00:00:03.216",2025-10-17 11:59:53.000
"17/03/25 14:30","17/03/25 15:00",VERDADERO,voz,0.0,0.0,41.0,42.0,1.0,0.0,0.0,"00:00:00.998",0.97619047619048,0.0,"00:00:00.998","00:03:42.295","00:03:22.767","",2025-10-17 11:59:53.000
"17/03/25 15:00","17/03/25 15:30",VERDADERO,voz,0.0,1.0,49.0,49.0,0.98,1.0,0.02,"00:00:00.416",0.98,0.0,"00:00:00.410","00:04:34.474","00:04:05.962","",2025-10-17 11:59:53.000
"17/03/25 15:30","17/03/25 16:00",VERDADERO,voz,0.0,0.0,73.0,73.0,1.0,0.0,0.0,"00:00:00.496",1.0,0.0,"00:00:00.496","00:04:06.760","00:03:38.008","",2025-10-17 11:59:53.000
"17/03/25 16:00","17/03/25 16:30",VERDADERO,voz,0.0,0.0,56.0,56.0,1.0,0.0,0.0,"00:00:00.418",1.0,0.0,"00:00:00.418","00:04:56.041","00:04:22.528","",2025-10-17 11:59:53.000
"17/03/25 16:30","17/03/25 17:00",VERDADERO,voz,0.0,0.0,37.0,37.0,1.0,0.0,0.0,"00:00:00.444",1.0,0.0,"00:00:00.444","00:05:02.608","00:04:24.118","",2025-10-17 11:59:53.000
"17/03/25 17:00","17/03/25 17:30",VERDADERO,voz,0.0,0.0,39.0,39.0,1.0,0.0,0.0,"00:00:00.482",1.0,0.0,"00:00:00.482","00:04:34.694","00:04:26.466","",2025-10-17 11:59:53.000
"17/03/25 17:30","17/03/25 18:00",VERDADERO,voz,0.0,0.0,36.0,36.0,1.0,0.0,0.0,"00:00:00.345",1.0,0.0,"00:00:00.345","00:04:34.701","00:04:04.899","",2025-10-17 11:59:53.000
"17/03/25 18:00","17/03/25 18:30",VERDADERO,voz,0.0,0.0,30.0,34.0,1.0,0.0,0.0,"00:00:10.314",0.88235294117647,0.0,"00:00:10.314","00:06:26.920","00:05:26.718","",2025-10-17 11:59:53.000
"17/03/25 18:30","17/03/25 19:00",VERDADERO,voz,0.0,0.0,33.0,34.0,1.0,0.0,0.0,"00:00:02.076",0.97058823529412,0.0,"00:00:02.076","00:04:52.909","00:04:16.267","",2025-10-17 11:59:53.000
